87	/finca-raiz/arriendos/1-centro-sur/armenia/	 http://www.fincaraiz.com.co/finca-raiz/arriendos/1-centro-sur/armenia/ 	 http://m.fincaraiz.com.co/finca-raiz/arriendos/1-centro-sur/armenia/ 	18
88	/finca-raiz/arriendos/acopi/yumbo/	 http://www.fincaraiz.com.co/finca-raiz/arriendos/acopi/yumbo/ 	 http://m.fincaraiz.com.co/finca-raiz/arriendos/acopi/yumbo/ 	18
89	/finca-raiz/arriendos/alarcón/bucaramanga/?ad=30|1||||2|||||75|7500007|7500103|||||||||||||||1|||1||price asc|||alarcón|-1||||	 http://www.fincaraiz.com.co/finca-raiz/arriendos/alarcón/bucaramanga/?ad=30|1||||2|||||75|7500007|7500103|||||||||||||||1|||1||price asc|||alarcón|-1|||| 	 http://m.fincaraiz.com.co/finca-raiz/arriendos/alarcón/bucaramanga/?ad=30|1||||2|||||75|7500007|7500103|||||||||||||||1|||1||price asc|||alarcón|-1|||| 	18
90	/finca-raiz/arriendos/alto-prado/barranquilla/?ad=30|2||||2|||||57|5700003||||||||||||||||1|||1||griddate desc|||alto+prado|-1||	 http://www.fincaraiz.com.co/finca-raiz/arriendos/alto-prado/barranquilla/?ad=30|2||||2|||||57|5700003||||||||||||||||1|||1||griddate desc|||alto+prado|-1|| 	 http://m.fincaraiz.com.co/finca-raiz/arriendos/alto-prado/barranquilla/?ad=30|2||||2|||||57|5700003||||||||||||||||1|||1||griddate desc|||alto+prado|-1|| 	18
91	/finca-raiz/arriendos/altos--granada/bogota/	 http://www.fincaraiz.com.co/finca-raiz/arriendos/altos--granada/bogota/ 	 http://m.fincaraiz.com.co/finca-raiz/arriendos/altos--granada/bogota/ 	18
92	/finca-raiz/arriendos/anillo-vial/floridablanca/	 http://www.fincaraiz.com.co/finca-raiz/arriendos/anillo-vial/floridablanca/ 	 http://m.fincaraiz.com.co/finca-raiz/arriendos/anillo-vial/floridablanca/ 	18
93	/finca-raiz/arriendos/arauca/	 http://www.fincaraiz.com.co/finca-raiz/arriendos/arauca/ 	 http://m.fincaraiz.com.co/finca-raiz/arriendos/arauca/ 	18
94	/finca-raiz/arriendos/bogota/?ad=30|1||||2|||||67,72|3630001||||||||||||||||1|||1||griddate desc||||-1||||&gv=2	 http://www.fincaraiz.com.co/finca-raiz/arriendos/bogota/?ad=30|1||||2|||||67,72|3630001||||||||||||||||1|||1||griddate desc||||-1||||&gv=2 	 http://m.fincaraiz.com.co/finca-raiz/arriendos/bogota/?ad=30|1||||2|||||67,72|3630001||||||||||||||||1|||1||griddate desc||||-1||||&gv=2 	18
95	/finca-raiz/arriendos/bogota/?ad=30|1||||2|||||67|3630001||||||||||||||||1|||1||griddate desc||||-1||||&gv=2	 http://www.fincaraiz.com.co/finca-raiz/arriendos/bogota/?ad=30|1||||2|||||67|3630001||||||||||||||||1|||1||griddate desc||||-1||||&gv=2 	 http://m.fincaraiz.com.co/finca-raiz/arriendos/bogota/?ad=30|1||||2|||||67|3630001||||||||||||||||1|||1||griddate desc||||-1||||&gv=2 	18
96	/finca-raiz/arriendos/bogota/?ad=30|6||||2|||||67|3630001||||||||||||||||1|||1||griddate desc||||-1||||	 http://www.fincaraiz.com.co/finca-raiz/arriendos/bogota/?ad=30|6||||2|||||67|3630001||||||||||||||||1|||1||griddate desc||||-1|||| 	 http://m.fincaraiz.com.co/finca-raiz/arriendos/bogota/?ad=30|6||||2|||||67|3630001||||||||||||||||1|||1||griddate desc||||-1|||| 	18
97	/finca-raiz/arriendos/bosa-laureles/bogota/?mobile=0	 http://www.fincaraiz.com.co/finca-raiz/arriendos/bosa-laureles/bogota/?mobile=0 	 http://m.fincaraiz.com.co/finca-raiz/arriendos/bosa-laureles/bogota/?mobile=0 	18
